date,open,close,price_change,p_change_rate,low,high,volume,amount,turnover,index_open,index_close,index_price_change,index_p_change_rate,index_low,index_high,index_volume,index_amount
20081007,16.01,16.98,0.11,0.65,15.8,17.0,80377.0,13053.66,0.36,6939.68,7181.28,36.04,0.5,6863.27,7251.74,28893210.0,1828600.62
20081006,17.25,16.87,0.53,3.05,16.5,17.25,58832.0,9981.53,0.27,7406.02,7217.32,341.95,4.52,7214.56,7406.02,33221062.0,2233125.5
20080926,16.9,17.4,0.59,3.51,16.75,17.5,71919.0,12336.29,0.33,7404.02,7559.27,182.43,2.47,7348.63,7598.69,41939076.0,2717806.5
20080925,32.0,33.71,1.82,5.71,32.0,34.37,43145.0,14516.94,0.39,7103.71,7376.84,293.39,4.14,7089.58,7463.57,51443948.0,3334136.5
20080924,30.85,31.89,0.28,0.89,30.3,32.18,23702.0,7506.53,0.22,6879.5,7083.45,21.37,0.3,6830.54,7083.45,30443980.0,1900307.62
20080923,32.96,31.61,1.99,5.92,30.24,32.96,52525.0,16656.57,0.48,7199.83,7062.08,407.0,5.45,7057.14,7270.97,45589052.0,2781067.75
20080922,34.25,33.6,1.42,4.41,33.3,35.4,132351.0,45227.68,1.2,7654.08,7469.07,315.07,4.4,7228.69,7752.84,80177568.0,4809100.0
20080919,32.18,32.18,2.93,10.02,31.2,32.18,32004.0,10285.95,0.29,7110.77,7154.0,590.93,9.0,7049.38,7154.0,41751496.0,2463916.5
20080918,31.11,29.25,2.66,8.34,28.82,31.11,91642.0,26843.88,0.83,6528.41,6563.07,116.99,1.75,6290.01,6686.19,33899496.0,1822969.25
20080917,33.56,31.91,2.09,6.15,31.9,33.78,43728.0,14382.77,0.4,6843.82,6680.06,193.55,2.82,6668.65,6909.54,22549164.0,1285137.62
20080912,33.0,34.0,0.92,2.78,33.0,34.56,18343.0,6211.01,0.17,6859.65,6935.07,58.82,0.86,6859.65,7020.74,16639607.0,981443.56
20080911,32.88,33.08,0.0,0.0,32.51,33.48,18732.0,6187.93,0.17,7046.47,6876.25,189.22,2.68,6852.82,7072.19,19428222.0,1131550.0
20080910,32.7,33.08,0.3,0.92,32.31,34.0,23496.0,7745.7,0.21,6982.12,7065.47,43.29,0.62,6907.03,7178.4,20890684.0,1256510.12
20080909,32.5,32.78,0.77,2.41,32.04,32.94,12283.0,4004.31,0.11,7027.27,7022.18,18.18,0.26,6944.48,7076.2,17511964.0,1031155.69
20080908,33.0,32.01,0.91,2.76,32.01,33.0,20386.0,6609.15,0.18,7278.67,7004.0,260.2,3.58,6980.92,7302.8,22274212.0,1269482.12
20080905,32.25,32.92,0.08,0.24,31.95,33.6,15721.0,5163.71,0.14,7299.37,7264.2,209.4,2.8,7237.07,7384.47,22115464.0,1369378.0
20080904,32.0,33.0,1.05,3.29,31.84,33.5,25163.0,8187.13,0.23,7385.84,7473.6,60.05,0.81,7354.89,7543.95,19065566.0,1246939.75
20080903,33.1,31.95,1.6,4.77,31.9,33.4,96268.0,31173.23,0.88,7540.31,7413.55,164.81,2.17,7338.38,7580.65,23728830.0,1568974.38
20080902,35.89,33.55,3.09,8.43,33.13,35.89,150171.0,50901.73,1.36,7640.56,7578.36,106.88,1.39,7542.46,7662.69,18160764.0,1225883.25
20080901,41.3,36.64,4.07,10.0,36.64,41.79,71949.0,26965.01,0.65,7954.01,7685.24,319.01,3.99,7659.46,7954.01,20123192.0,1385533.88
20080829,40.1,40.71,0.65,1.62,39.65,41.27,12406.0,5024.33,0.11,7845.37,8004.24,187.19,2.39,7804.15,8084.41,27238866.0,1820025.5
20080828,40.69,40.06,0.25,0.62,39.55,40.75,7973.0,3191.09,0.07,7841.17,7817.05,10.11,0.13,7779.55,7943.46,17692678.0,1385060.12
20080827,41.02,40.31,1.0,2.42,39.68,42.15,22610.0,9116.5,0.2,7863.99,7827.16,60.2,0.76,7729.04,8000.78,19597350.0,1394748.0
20080826,42.01,41.31,1.0,2.36,40.5,42.3,11067.0,4590.89,0.1,7986.99,7887.37,178.08,2.21,7785.61,8034.53,21690238.0,1513559.0
20080825,43.0,42.31,0.2,0.47,42.13,43.2,4810.0,2051.71,0.04,8115.84,8065.45,36.23,0.45,7982.17,8183.19,17829096.0,1301743.12
20080822,43.7,42.51,1.14,2.61,42.0,43.97,10831.0,4644.13,0.1,8194.66,8101.68,141.35,1.71,7956.83,8241.14,22770084.0,1659901.5
20080821,44.4,43.65,1.25,2.78,43.63,44.84,6705.0,2959.64,0.06,8425.91,8243.03,288.12,3.38,8233.63,8552.54,34601076.0,2528279.5
20080820,42.39,44.9,2.21,5.18,42.03,45.5,17168.0,7639.28,0.16,7918.57,8531.15,567.58,7.13,7874.79,8553.82,38916112.0,2696148.0
20080819,41.49,42.69,1.39,3.37,40.8,42.96,5568.0,2356.93,0.05,7756.82,7963.57,130.48,1.67,7700.96,7970.69,19345444.0,1323110.75
20080818,42.8,41.3,1.62,3.77,41.11,42.9,3845.0,1602.8,0.04,8256.64,7833.09,400.32,4.86,7823.82,8258.14,22449960.0,1564624.5
20080815,42.8,42.92,0.01,0.02,42.62,43.36,7109.0,3057.69,0.06,8269.32,8233.41,45.25,0.55,8157.42,8355.08,19615038.0,1484639.88
20080814,41.79,42.93,1.43,3.45,41.21,43.1,13202.0,5639.08,0.12,8214.89,8278.66,29.01,0.35,8149.32,8337.01,20371138.0,1562589.12
20080813,40.42,41.5,0.7,1.72,40.3,41.95,13810.0,5657.22,0.12,8150.0,8249.64,56.84,0.69,7986.74,8334.16,26260232.0,1926968.75
20080812,40.8,40.8,0.2,0.49,39.61,41.28,16763.0,6735.57,0.15,8091.83,8192.8,22.65,0.28,8053.55,8278.03,23919462.0,1750591.12
20080811,41.8,41.0,1.0,2.38,40.5,42.33,15213.0,6303.42,0.14,8627.11,8170.15,488.63,5.64,8129.98,8627.11,28303120.0,2069060.25
20080808,42.9,42.0,1.0,2.33,41.0,43.27,14707.0,6205.09,0.14,9047.71,8658.78,376.51,4.17,8647.01,9047.71,29118964.0,2385459.25
20080807,43.99,43.0,0.76,1.74,42.82,44.26,4825.0,2098.62,0.05,9020.19,9035.29,11.85,0.13,8942.7,9140.36,22249560.0,1845373.75
20080806,43.81,43.76,0.21,0.48,42.6,44.39,6664.0,2904.54,0.07,9122.27,9047.14,33.08,0.36,8893.9,9173.59,25331366.0,2269826.75
20080805,44.56,43.55,1.0,2.24,43.5,45.58,8451.0,3738.23,0.08,9370.58,9080.21,295.47,3.15,9038.47,9431.05,27729764.0,2460422.25
20080804,45.25,44.55,1.44,3.13,44.55,45.96,9702.0,4400.04,0.1,9494.02,9375.69,181.22,1.9,9343.78,9558.44,22775088.0,2116045.5
20080801,45.21,45.99,0.39,0.86,45.0,46.0,5538.0,2522.82,0.06,9420.72,9556.91,86.58,0.91,9282.47,9638.9,30815718.0,2637163.0
20080731,46.47,45.6,0.66,1.43,45.06,46.47,10233.0,4661.64,0.1,9735.51,9470.33,245.46,2.53,9470.33,9760.58,28515608.0,2505922.25
20080730,46.66,46.26,0.15,0.33,45.9,47.33,13597.0,6303.81,0.13,9880.4,9715.79,76.08,0.78,9645.9,9914.64,30247956.0,2704424.25
20080729,45.3,46.11,0.81,1.79,45.0,47.09,25350.0,11763.63,0.25,9831.57,9791.87,182.27,1.83,9716.21,9838.93,34061700.0,3068757.75
20080728,46.01,45.3,0.55,1.2,44.86,47.0,27975.0,12728.01,0.28,9974.84,9974.14,50.98,0.51,9921.68,10112.64,37099892.0,3414998.0
20080725,46.25,45.85,0.67,1.44,45.81,46.9,6850.0,3161.3,0.07,9904.55,9923.16,82.83,0.83,9833.95,10030.35,37307532.0,3483533.75
20080724,45.49,46.52,1.33,2.94,45.3,46.8,10859.0,5018.6,0.11,9762.58,10005.99,271.27,2.79,9762.58,10030.23,41029244.0,3676761.75
20080723,46.0,45.19,0.76,1.65,45.19,46.17,11875.0,5447.08,0.12,9895.15,9734.72,116.57,1.18,9727.57,9930.26,36931796.0,3342045.5
20080722,46.49,45.95,0.3,0.65,45.05,46.49,13266.0,6062.69,0.13,9871.8,9851.29,19.7,0.2,9784.38,9923.02,38237948.0,3371409.75
20080721,44.47,46.25,2.22,5.04,44.0,46.59,30260.0,13867.14,0.3,9552.44,9870.99,282.59,2.95,9485.72,9897.31,42567500.0,3663120.0
20080718,44.31,44.03,0.21,0.47,43.1,45.0,20541.0,9012.82,0.2,9379.43,9588.4,300.03,3.23,9208.16,9594.33,34476532.0,3041887.0
20080717,44.45,44.24,0.2,0.45,44.1,45.25,15852.0,7073.88,0.16,9460.3,9288.37,35.01,0.38,9211.13,9555.25,32042572.0,2921918.75
20080716,43.94,44.04,0.04,0.09,42.69,44.5,19369.0,8396.51,0.19,9528.48,9323.38,325.63,3.37,9179.26,9530.01,38627844.0,3398495.75
20080715,45.58,44.0,1.2,2.65,43.75,45.66,25850.0,11499.62,0.26,10094.68,9649.02,405.26,4.03,9620.88,10139.08,43107936.0,4101096.25
20080714,45.0,45.2,0.33,0.72,44.5,46.0,13696.0,6194.91,0.14,9916.41,10054.27,22.9,0.23,9867.47,10144.53,34339452.0,3289202.5
20080711,46.45,45.53,1.23,2.63,44.91,47.0,14256.0,6518.05,0.14,10137.44,10031.38,147.23,1.45,9896.92,10216.92,39564228.0,3821557.0
20080710,45.93,46.76,0.4,0.86,45.25,47.16,19316.0,8968.83,0.19,10204.32,10178.61,176.77,1.71,10094.66,10472.61,55596852.0,5285953.5
20080709,45.46,46.36,1.0,2.2,45.45,46.99,25246.0,11750.77,0.25,10003.22,10355.38,405.1,4.07,10003.22,10358.02,61197496.0,5312970.5
20080708,44.0,45.36,1.38,3.14,43.71,45.99,34379.0,15514.52,0.34,9947.92,9950.27,47.3,0.48,9741.01,10053.5,49329420.0,4562990.0
20080707,41.85,43.98,2.27,5.44,41.8,44.4,24135.0,10548.54,0.24,9397.63,9902.98,502.25,5.34,9397.63,9926.49,46422580.0,4145094.25
20080704,41.28,41.71,0.1,0.24,40.84,42.05,16378.0,6831.64,0.16,9362.5,9400.72,2.55,0.03,9312.57,9529.76,33983476.0,3232128.25
20080703,39.8,41.61,1.32,3.28,38.63,43.0,49945.0,20273.33,0.49,9013.99,9398.17,236.04,2.58,8922.58,9566.38,41977932.0,3813408.25
20080702,41.5,40.29,1.01,2.45,40.16,41.89,21776.0,9008.61,0.22,9111.21,9162.14,65.17,0.72,9032.98,9252.34,24794002.0,2226490.25
20080701,42.0,41.3,0.0,0.0,41.3,42.66,16239.0,6791.2,0.16,9397.32,9096.97,273.81,2.92,9062.06,9439.27,23468556.0,2139196.5
20080630,41.2,41.3,0.8,1.9,40.3,42.28,11062.0,4593.1,0.11,9320.94,9370.78,65.43,0.69,9234.25,9510.28,24167268.0,2139314.25
20080627,41.95,42.1,0.92,2.14,41.01,43.15,21214.0,8942.53,0.21,9665.86,9436.21,563.44,5.63,9300.01,9690.09,40456964.0,3422676.25
20080626,41.96,43.02,0.82,1.94,41.6,43.47,18069.0,7732.18,0.18,9951.22,9999.66,17.47,0.18,9804.55,10132.34,43433324.0,3782255.0
20080625,39.52,42.2,2.7,6.84,39.5,42.59,16776.0,7009.3,0.17,9504.07,9982.19,456.53,4.79,9472.8,9996.42,42004784.0,3481443.0
20080624,38.02,39.5,1.49,3.92,37.99,40.93,13616.0,5343.06,0.13,9220.99,9525.66,286.8,3.1,9202.41,9595.36,31141040.0,2450089.25
20080623,38.36,38.01,1.38,3.5,37.37,39.28,16603.0,6354.47,0.16,9238.91,9238.86,134.83,1.44,9136.89,9439.39,26116980.0,2170532.5
20080620,38.9,39.39,0.39,1.0,38.0,41.58,33698.0,13296.61,0.33,9187.34,9373.69,212.12,2.32,8888.78,9778.21,43046988.0,3546228.25
20080619,42.0,39.0,2.8,6.7,38.6,42.0,47932.0,19032.14,0.47,9808.42,9161.56,741.57,7.49,9132.52,9808.42,37374484.0,3156438.75
20080618,40.8,41.8,1.0,2.45,40.0,42.4,42993.0,17637.61,0.42,9371.12,9903.14,473.64,5.02,9114.19,9962.62,42389624.0,3471081.5
20080617,41.0,40.8,0.2,0.49,39.83,41.95,29659.0,12099.17,0.29,9793.15,9429.5,395.77,4.03,9345.3,9918.08,27552720.0,2413213.75
20080616,42.36,41.0,0.8,1.91,40.8,42.66,38076.0,15797.78,0.38,9930.63,9825.27,111.46,1.12,9635.94,10036.89,26409794.0,2282448.25
20080613,44.27,41.8,2.9,6.49,41.7,44.5,37961.0,16383.31,0.38,10317.48,9936.73,403.41,3.9,9921.33,10367.16,25138356.0,2301197.0
20080612,45.18,44.7,1.79,3.85,42.5,46.2,40306.0,17801.06,0.4,10410.55,10340.14,117.94,1.13,10066.54,10517.61,30941788.0,2867067.5
20080611,45.89,46.49,0.5,1.09,45.89,47.45,23866.0,11089.69,0.24,10572.34,10458.08,307.82,2.86,10344.6,10646.45,28381168.0,2697488.5
20080610,47.6,45.99,3.59,7.24,45.61,48.5,25965.0,12214.8,0.26,11212.84,10765.91,968.07,8.25,10723.54,11212.84,31332480.0,2937598.75
20080606,49.3,49.58,0.05,0.1,49.3,49.97,7393.0,3670.97,0.07,11832.82,11733.97,126.3,1.06,11670.65,11871.59,20866946.0,2338258.75
20080605,49.06,49.53,0.47,0.94,49.06,50.0,8136.0,4026.75,0.08,11913.4,11860.27,110.22,0.92,11799.11,11939.54,21647326.0,2333637.0
20080604,49.95,50.0,0.05,0.1,48.86,50.41,14451.0,7138.83,0.14,11961.01,11970.48,21.09,0.18,11756.38,12011.48,25125606.0,2828214.25
20080603,51.0,49.95,0.56,1.11,49.68,51.0,13408.0,6690.23,0.13,12087.06,11991.58,65.67,0.54,11895.26,12118.83,26138102.0,2959542.0
20080602,51.2,50.51,0.77,1.5,49.53,52.15,18255.0,9306.35,0.18,11999.95,12057.25,9.01,0.07,11879.61,12160.95,26197410.0,2968167.0
20080530,50.79,51.28,0.1,0.2,50.45,51.6,12119.0,6168.21,0.12,11938.65,12048.24,101.1,0.85,11814.76,12048.24,26747386.0,3154086.0
20080529,51.7,51.18,0.42,0.81,50.58,51.8,16156.0,8242.68,0.16,12293.81,11947.14,366.52,2.98,11926.0,12293.81,29210414.0,3394733.0
20080528,50.0,51.6,1.72,3.45,49.9,51.78,18981.0,9618.8,0.19,12009.3,12313.66,315.29,2.63,11954.93,12386.65,31414312.0,3601754.0
20080527,48.9,49.88,0.49,0.99,48.9,50.3,26183.0,12925.58,0.26,11863.78,11998.37,108.2,0.91,11812.14,12090.35,25206636.0,2757839.0
20080526,51.99,49.39,3.08,5.87,49.39,51.99,33742.0,16903.43,0.33,12116.72,11890.17,326.22,2.67,11810.61,12121.74,33279448.0,3617244.0
20080523,53.8,52.47,0.53,1.0,51.35,54.6,30614.0,16093.68,0.3,12334.14,12216.39,149.8,1.21,12042.86,12471.6,34621024.0,3989192.25
20080522,53.0,53.0,0.3,0.57,52.0,53.78,25610.0,13511.39,0.25,12506.27,12366.19,293.64,2.32,12349.0,12591.04,40771428.0,4709686.5
20080521,53.7,52.7,1.25,2.32,51.35,54.79,49717.0,25969.15,0.49,12319.87,12659.82,210.02,1.69,12020.05,12697.04,46867012.0,4999164.5
20080520,55.07,53.95,1.13,2.05,53.8,55.5,17368.0,9489.98,0.17,13171.11,12449.81,747.78,5.67,12397.88,13256.98,42549384.0,5034864.0
20080519,54.98,55.08,0.03,0.05,54.0,56.1,22316.0,12289.44,0.22,13283.33,13197.59,116.79,0.88,13079.24,13303.88,31197586.0,3812224.25
20080516,55.6,55.05,0.78,1.4,54.67,55.88,41320.0,22786.99,0.41,13377.22,13314.38,95.77,0.71,13104.8,13534.7,39876552.0,5062148.0
20080515,58.6,55.83,2.17,3.74,55.5,58.6,64565.0,36224.4,0.64,13664.4,13410.15,122.18,0.9,13396.2,13728.86,49923404.0,6081905.0
20080514,58.28,58.0,0.5,0.85,57.53,59.5,33771.0,19706.11,0.33,13055.14,13532.34,458.11,3.5,13055.14,13532.34,54603044.0,6500298.5
20080513,55.0,58.5,1.99,3.52,54.86,58.52,37134.0,21327.84,0.37,12727.76,13074.23,91.87,0.7,12696.29,13356.87,57624716.0,6628988.5
20080512,55.8,56.51,0.01,0.02,54.8,57.2,35304.0,19785.09,0.35,12869.77,13166.1,85.73,0.66,12640.95,13337.51,47232016.0,5609044.0
20080509,55.3,56.5,1.2,2.17,54.92,58.1,94410.0,53377.72,0.93,13409.8,13080.37,237.16,1.78,12846.49,13475.37,52163016.0,6075492.5
20080508,54.0,55.3,1.8,3.36,53.52,55.5,40990.0,22392.43,0.4,12817.1,13317.53,338.34,2.61,12769.47,13322.64,42657452.0,4625425.5
20080507,54.46,53.5,0.9,1.65,53.5,55.5,29891.0,16338.41,0.3,13621.17,12979.19,723.37,5.28,12979.19,13804.9,55757380.0,6112440.0
20080506,55.6,54.4,1.4,2.51,53.8,55.6,53943.0,29346.91,0.53,13769.26,13702.56,158.22,1.14,13518.85,13881.17,60499516.0,6399845.5
20080505,56.77,55.8,0.45,0.81,55.2,56.99,53381.0,29816.46,0.53,13673.59,13860.78,355.89,2.64,13533.23,13860.78,63446004.0,6665090.5
20080430,51.79,55.35,3.8,7.37,51.56,55.99,57945.0,31366.53,0.57,12886.01,13504.89,624.01,4.84,12886.01,13557.46,62128148.0,6532826.0
20080429,51.2,51.55,1.35,2.69,50.51,52.65,40160.0,20767.38,0.4,12680.19,12880.88,98.38,0.77,12641.63,13013.55,41595924.0,4429986.0
20080428,51.02,50.2,1.6,3.09,49.61,51.7,37036.0,18616.62,0.37,12899.77,12782.5,322.45,2.46,12688.87,13067.83,46969048.0,5006894.5
20080425,52.83,51.8,2.0,3.72,51.6,53.8,67905.0,35656.68,0.0,12978.98,13104.95,190.19,1.47,12831.97,13463.91,78167560.0,7894483.0
20080424,53.0,53.8,4.29,8.66,50.5,54.46,146224.0,77415.41,1.44,12787.38,12914.76,1130.6,9.59,12548.87,12935.09,84752800.0,7707998.0
20080423,45.49,49.51,3.97,8.72,45.1,50.04,29305.0,14081.17,0.29,11149.26,11784.15,609.38,5.45,11090.61,11797.8,41465100.0,3538139.25
20080422,47.21,45.54,2.46,5.12,43.68,47.22,61458.0,27550.43,0.61,10856.19,11174.77,80.44,0.73,10586.36,11208.71,30837932.0,2879845.75
20080421,52.01,48.0,1.5,3.03,47.5,52.79,32645.0,15987.48,0.32,12134.65,11094.33,197.71,1.75,10957.2,12134.65,41119780.0,3782165.25
20080418,49.1,49.5,1.0,1.98,47.0,50.79,46675.0,23082.94,0.46,11533.49,11292.04,365.04,3.13,11218.4,11733.14,26948080.0,2481592.75
20080417,52.35,50.5,2.3,4.36,49.01,53.53,51076.0,25844.59,0.5,12104.31,11657.08,400.19,3.32,11456.94,12331.88,26851098.0,2846246.0
20080416,54.45,52.8,1.2,2.22,52.5,54.45,19552.0,10360.15,0.19,12329.04,12057.28,333.52,2.69,12012.95,12408.61,25879306.0,2686494.5
20080415,53.0,54.0,0.22,0.41,50.3,55.0,39499.0,20548.91,0.39,12203.86,12390.79,47.19,0.38,11807.8,12411.97,30429698.0,3065158.0
20080414,54.4,53.78,2.07,3.71,53.39,55.99,23931.0,12958.72,0.24,13019.0,12343.61,984.5,7.39,12309.09,13074.3,32798782.0,3393273.75
20080411,55.54,55.85,0.87,1.58,55.0,56.4,14678.0,8162.51,0.14,13370.48,13328.11,41.43,0.31,13247.11,13525.33,31410992.0,3108217.5
20080410,54.0,54.98,0.87,1.61,52.7,55.98,17848.0,9672.32,0.18,12889.76,13286.68,207.87,1.59,12731.2,13286.68,33207852.0,3392057.75
20080409,56.5,54.11,2.19,3.89,53.81,57.0,22283.0,12408.29,0.22,13518.51,13078.81,513.83,3.78,13078.81,13785.8,43975912.0,4258723.0
20080408,55.8,56.3,0.42,0.75,54.89,57.03,40723.0,23003.37,0.4,13430.99,13592.64,196.03,1.46,13334.92,13735.79,44535912.0,4619113.5
20080407,53.0,55.88,1.58,2.91,52.17,56.99,40970.0,22396.18,0.4,12493.92,13396.61,743.7,5.88,12383.42,13433.44,38603900.0,3975946.75
20080403,52.0,54.3,2.8,5.44,50.0,55.2,34586.0,17851.32,0.34,12240.65,12652.91,308.67,2.5,12017.99,12705.7,33245108.0,3064887.5
20080402,53.79,51.5,1.7,3.2,50.77,54.5,40928.0,21467.55,0.4,12537.55,12344.24,116.39,0.93,12100.49,12862.83,34869500.0,3663075.0
20080401,55.0,53.2,1.99,3.61,51.99,55.8,27071.0,14528.33,0.27,13274.74,12460.62,841.51,6.33,12414.83,13399.97,32299518.0,3738962.75
20080331,54.89,55.19,0.87,1.55,53.82,56.0,14014.0,7737.24,0.14,13346.05,13302.14,390.71,2.85,13253.7,13620.82,27229028.0,3179410.25
20080328,54.7,56.06,0.71,1.28,53.01,56.2,26843.0,14780.27,0.26,13002.86,13692.85,581.43,4.43,12813.34,13702.62,35913532.0,4221744.0
20080327,55.8,55.55,0.45,0.8,54.67,56.3,13880.0,7702.54,0.14,13294.41,13111.42,377.68,2.8,13068.0,13489.12,29764636.0,3641127.75
20080326,55.8,56.0,0.3,0.54,55.6,57.25,23996.0,13595.56,0.24,13472.09,13489.09,61.81,0.46,13418.63,13800.2,27622476.0,3547574.25
20080325,55.0,55.7,0.2,0.36,54.01,57.0,12531.0,6973.85,0.12,12889.76,13427.29,329.04,2.51,12717.96,13568.5,28252596.0,3708824.25
20080324,57.05,55.5,1.5,2.63,55.0,58.47,32647.0,18357.68,0.32,13888.98,13098.24,620.72,4.52,13098.24,13996.52,32167404.0,4207673.5
20080321,54.02,57.0,4.71,9.01,53.8,57.45,40627.0,22516.5,0.4,13572.38,13718.96,170.35,1.26,13457.22,13941.91,34807960.0,4681147.0
20080319,53.0,52.29,0.17,0.33,51.0,54.65,42982.0,22826.09,0.42,12767.97,13044.2,555.18,4.45,12615.17,13281.75,36275992.0,4586158.5
20080318,54.35,52.12,3.48,6.26,51.11,54.56,40707.0,21443.5,0.4,13061.77,12489.02,718.76,5.44,12281.1,13263.81,34076136.0,3806574.25
20080317,58.01,55.6,3.4,5.76,55.55,58.2,21066.0,11868.86,0.21,13785.46,13207.78,609.87,4.41,13176.87,13785.46,28618258.0,3508487.75
20080314,57.9,59.0,0.4,0.67,56.14,59.0,26147.0,15022.51,0.26,13855.28,13817.65,125.5,0.9,13548.97,13970.3,22817026.0,2959249.75
20080313,61.8,59.4,3.4,5.41,56.52,61.8,132828.0,76959.38,1.31,14186.6,13943.16,405.31,2.82,13651.83,14307.02,33561564.0,4432969.5
20080312,65.0,62.8,1.4,2.18,61.5,65.5,36080.0,22485.15,0.36,15107.84,14348.46,467.26,3.15,14301.48,15173.12,27297820.0,3917126.75
20080311,65.22,64.2,1.58,2.4,63.75,65.3,28006.0,17946.47,0.28,14663.71,14815.72,47.33,0.32,14312.11,14815.72,25546092.0,3767573.25
20080310,67.0,65.78,2.12,3.12,65.71,67.79,15920.0,10542.88,0.16,15482.75,14863.05,697.8,4.48,14784.42,15482.75,31149214.0,4297071.0
20080307,67.77,67.9,0.0,0.0,66.03,68.58,7416.0,4994.65,0.07,15558.97,15560.85,135.27,0.86,15425.77,15833.36,31291224.0,4630830.5
20080306,67.42,67.9,0.1,0.15,66.83,68.5,14569.0,9857.17,0.14,15602.91,15696.12,94.91,0.61,15366.56,15915.45,45055120.0,6551665.0
20080305,68.5,67.8,1.2,1.74,67.06,69.51,23620.0,16066.81,0.23,15642.27,15601.21,145.01,0.92,15092.47,15760.6,39964548.0,5904237.5
20080304,68.52,69.0,0.35,0.51,68.0,70.0,25471.0,17623.04,0.25,16241.03,15746.23,441.29,2.73,15704.64,16350.09,44542524.0,6668478.5
20080303,65.89,68.65,2.59,3.92,65.0,69.5,29282.0,20067.13,0.29,15722.32,16187.51,363.63,2.3,15525.76,16224.89,40207692.0,5987569.5
20080229,64.5,66.06,1.56,2.42,64.0,66.38,29416.0,19117.94,0.29,15612.88,15823.88,169.43,1.08,15513.79,15838.24,27541126.0,4033269.75
20080228,65.29,64.5,0.0,0.0,64.0,66.23,13254.0,8665.06,0.13,15787.35,15654.46,97.95,0.62,15498.45,15823.11,25573230.0,4089290.75
20080227,64.4,64.5,0.2,0.31,63.88,66.58,30379.0,19808.74,0.3,15409.84,15752.41,423.99,2.77,15251.09,15799.92,27777822.0,3990826.5
20080226,67.01,64.3,1.5,2.28,62.51,68.51,19683.0,12654.28,0.2,15888.1,15328.42,158.25,1.02,14907.27,16016.61,31205890.0,4691900.5
20080225,68.9,65.8,2.82,4.11,65.8,68.9,14481.0,9716.25,0.14,16201.54,15486.67,692.85,4.28,15473.27,16304.23,29902914.0,4414360.5
20080222,69.85,68.62,1.23,1.76,67.0,71.03,32624.0,22680.55,0.32,16737.56,16179.52,624.73,3.72,16032.66,16737.56,36870196.0,5460388.0
20080221,69.0,69.85,0.85,1.23,68.02,70.16,19861.0,13808.69,0.2,16838.36,16804.26,154.94,0.91,16470.78,16976.13,34135232.0,5240316.5
20080220,69.48,69.0,0.5,0.72,68.8,70.0,20286.0,14032.68,0.2,17288.52,16959.2,322.4,1.87,16944.74,17476.85,38806752.0,6130215.5
20080219,68.0,69.5,1.66,2.45,67.5,70.36,35935.0,24931.1,0.36,16916.94,17281.6,421.05,2.5,16781.11,17281.6,34699116.0,5341688.5
20080218,65.2,67.84,3.38,5.24,64.75,68.25,41041.0,27527.22,0.41,16718.78,16860.55,364.32,2.21,16612.48,16982.77,31455518.0,4802989.5
20080215,64.3,64.46,0.04,0.06,63.38,64.46,11745.0,7504.95,0.12,16614.0,16496.23,208.71,1.25,16257.74,16614.0,22086848.0,3252575.5
20080214,63.6,64.5,1.14,1.8,63.0,64.82,13404.0,8584.27,0.13,16618.25,16704.94,202.49,1.23,16564.83,16835.73,19873936.0,2784313.25
20080213,64.11,63.36,2.02,3.09,63.01,65.3,11577.0,7400.77,0.11,16663.9,16502.44,357.2,2.12,16359.51,16730.05,20085032.0,2757801.25
20080205,65.63,65.38,0.34,0.52,64.0,67.01,23268.0,15312.79,0.23,17044.88,16859.64,172.03,1.01,16767.26,17245.89,30099148.0,4162642.0
20080204,63.0,65.72,3.73,6.02,62.9,66.13,75641.0,49205.4,0.75,16211.66,17031.67,1254.79,7.95,16211.66,17043.1,35694336.0,4845471.5
20080201,61.0,61.99,1.18,1.94,57.0,62.0,29741.0,17740.65,0.29,15837.88,15776.87,80.84,0.51,15151.16,16012.87,33214766.0,4493624.0
20080131,63.0,60.81,2.22,3.52,60.81,63.0,22076.0,13571.12,0.22,16117.05,15857.71,270.0,1.67,15842.2,16234.9,26793236.0,3834564.25
20080130,64.0,63.03,0.06,0.1,61.6,64.52,25996.0,16496.58,0.26,16449.95,16127.71,78.22,0.48,15814.88,16653.07,33248402.0,4745295.0
20080129,63.5,62.97,0.8,1.25,62.1,64.22,21257.0,13445.36,0.21,16171.57,16205.94,28.11,0.17,16041.98,16591.94,28859574.0,4035830.5
20080128,63.5,63.77,0.23,0.36,60.0,64.18,33534.0,20847.56,0.33,17215.05,16177.83,1116.18,6.45,16102.92,17215.05,42277520.0,5993398.5
20080125,65.25,64.0,1.14,1.75,63.6,65.85,26808.0,17240.09,0.26,17047.85,17294.01,207.41,1.21,16885.26,17432.87,45221708.0,7173635.5
20080124,66.14,65.14,0.76,1.15,65.0,67.2,30014.0,19864.04,0.3,17052.39,17086.6,212.28,1.26,16723.2,17230.68,52404832.0,7869176.0
20080123,64.21,65.9,2.84,4.5,64.0,66.0,37325.0,24300.68,0.37,16149.55,16874.32,878.46,5.49,16111.73,16883.06,54699088.0,7751190.0
20080122,64.98,63.06,2.95,4.47,61.0,65.4,61554.0,39144.23,0.61,16761.75,15995.85,1215.07,7.06,15793.28,16974.65,59140300.0,8026185.0
